,price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,floors_10,floors_15,floors_20,floors_25,floors_30,floors_35,view_0,view_10,view_20,view_30,view_40,condition_10,condition_20,condition_30,condition_40,condition_50,yr_built_encoded,yr_renovated_encoded,zipcode_freq_encoded,date_10,date_20,date_30,date_40,date_50,date_60,date_70,date_80,date_90,date_100,date_110,date_120
13965,277500.0,3,2.5,2620,4558,0,7,2620.0,0,47.1944,-121.974,1670,4558,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,110,0,234,0,0,0,0,0,0,0,0,0,0,1,0
20298,289950.0,3,2.5,2099,4275,0,7,2099.0,0,47.3521,-122.211,2099,4275,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,110,0,199,0,0,1,0,0,0,0,0,0,0,0,0
7724,790000.0,5,3.25,2900,12160,0,8,1890.0,1010,47.6154,-122.168,2590,12160,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,67,0,168,0,0,0,0,1,0,0,0,0,0,0,0
17184,564450.0,3,2.5,2710,6174,0,9,2710.0,0,47.512,-122.174,2730,7266,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,98,0,406,0,0,0,1,0,0,0,0,0,0,0,0
20449,294000.0,3,1.75,1420,1361,0,7,960.0,460,47.5684,-122.314,1340,1343,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,114,0,186,0,0,0,0,0,0,0,0,0,0,1,0
4904,240000.0,4,2.5,1980,7264,0,7,1980.0,0,47.3678,-122.019,1600,6380,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,96,0,590,0,0,0,0,0,0,0,0,0,0,0,1
19708,1450000.0,5,3.5,4170,9090,0,10,4170.0,0,47.5918,-122.196,1930,13635,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,108,0,317,0,0,0,0,0,0,0,0,0,1,0,0
20673,625000.0,2,1.75,1460,1500,0,8,1000.0,460,47.6853,-122.356,1440,4120,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,108,0,601,0,0,0,0,0,0,0,0,1,0,0,0
16749,425000.0,4,2.5,2689,6688,0,9,2689.0,0,47.3803,-122.184,2665,5700,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,106,0,256,0,1,0,0,0,0,0,0,0,0,0,0
11712,478000.0,2,1.75,1960,6000,0,7,980.0,980,47.6531,-122.401,1650,6000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,317,0,0,0,0,0,0,0,1,0,0,0,0
8347,756000.0,4,2.25,2160,5600,0,7,1080.0,1080,47.6442,-122.372,1850,5150,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,47,0,184,0,0,0,0,0,1,0,0,0,0,0,0
18701,640000.0,4,2.75,3150,7379,0,7,2430.0,720,47.6968,-122.3,1990,7379,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15,0,583,0,0,0,0,0,0,0,0,0,1,0,0
15265,345000.0,2,1.0,1130,8081,0,7,1130.0,0,47.7064,-122.355,1220,7800,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21,0,494,0,0,0,0,0,0,0,0,1,0,0,0
7767,195000.0,2,1.0,860,10400,0,6,860.0,0,47.3682,-122.096,1390,9086,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,83,0,548,0,0,0,0,0,0,1,0,0,0,0,0
7786,305000.0,4,1.75,2200,8100,0,6,1400.0,800,47.4945,-122.303,1520,8100,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,42,0,269,0,0,0,0,1,0,0,0,0,0,0,0
3258,1900000.0,3,3.75,3150,8550,0,10,3150.0,0,47.6387,-122.284,2510,8550,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,107,0,269,0,0,0,1,0,0,0,0,0,0,0,0
46,210490.0,3,1.0,990,8528,0,6,990.0,0,47.3066,-122.371,1228,8840,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,66,0,499,0,0,1,0,0,0,0,0,0,0,0,0
1229,457000.0,4,3.0,2800,7845,0,8,2800.0,0,47.3544,-122.013,2800,6977,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,102,0,590,0,0,0,0,0,0,0,0,0,0,1,0
11616,395000.0,4,2.75,2640,35070,0,8,2640.0,0,47.4242,-122.181,2520,34986,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,63,0,455,0,0,0,0,0,0,1,0,0,0,0,0
5685,510000.0,4,2.75,3180,13348,0,8,3020.0,160,47.7439,-121.977,3020,10029,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,104,0,190,0,0,0,0,0,0,1,0,0,0,0,0
10355,245000.0,5,1.5,2000,8100,0,6,2000.0,0,47.4945,-122.304,960,9239,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46,0,269,0,0,0,1,0,0,0,0,0,0,0,0
13982,599950.0,5,3.0,2600,13674,0,8,1300.0,1300,47.7176,-122.302,2150,7800,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,67,0,410,0,0,0,0,0,0,0,0,0,0,1,0
3470,479200.0,3,2.0,1510,3750,0,7,1510.0,0,47.5737,-122.383,1500,5000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,28,0,330,0,0,0,0,0,0,1,0,0,0,0,0
2881,149900.0,2,1.75,1090,1950,0,8,1090.0,0,47.3782,-122.319,1360,3426,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,82,0,280,0,1,0,0,0,0,0,0,0,0,0,0
14428,980000.0,4,3.25,3720,7150,0,11,3720.0,0,47.5359,-122.069,4040,7442,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,107,0,412,0,0,0,0,0,0,0,0,0,0,1,0
4106,1038000.0,4,2.5,3770,10893,0,11,3770.0,0,47.5646,-122.129,3710,9685,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,97,0,498,0,0,0,0,0,0,0,1,0,0,0,0
1582,420000.0,4,2.25,2270,12000,0,7,1360.0,910,47.7559,-122.148,2500,10120,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,79,0,273,0,0,0,1,0,0,0,0,0,0,0,0
10201,276200.0,2,1.75,1370,4495,0,8,1370.0,0,47.3794,-122.317,1370,4686,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,75,0,280,0,0,0,0,1,0,0,0,0,0,0,0
2832,162000.0,4,2.0,1440,7641,0,5,1440.0,0,47.508,-122.183,1440,7750,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,43,0,406,0,0,0,0,0,0,0,0,1,0,0,0
12659,158000.0,3,1.5,990,8925,0,7,990.0,0,47.3294,-122.331,1360,8625,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,62,0,280,0,0,0,0,0,0,0,0,0,0,1,0
5664,800000.0,3,2.5,2100,4440,0,7,2100.0,0,47.5865,-122.397,2100,6000,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,45,0,330,0,0,0,1,0,0,0,0,0,0,0,0
13439,480000.0,3,1.75,1960,43995,0,7,1960.0,0,47.4915,-122.106,1960,42253,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,70,0,468,0,0,1,0,0,0,0,0,0,0,0,0
21053,775900.0,3,2.5,2700,5764,0,9,2700.0,0,47.5618,-122.027,3270,14700,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,114,0,359,0,0,0,1,0,0,0,0,0,0,0,0
5246,260000.0,2,1.0,770,7906,0,6,770.0,0,47.766,-122.32,990,7906,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,48,0,446,0,0,0,0,0,0,1,0,0,0,0,0
4141,545000.0,3,2.5,1990,5149,0,8,1990.0,0,47.5895,-122.019,2280,4506,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,103,0,359,0,0,0,0,0,0,0,0,0,0,1,0
4059,228950.0,3,1.0,1120,6625,0,6,1120.0,0,47.4879,-122.332,1120,6794,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,42,0,269,0,0,0,1,0,0,0,0,0,0,0,0
385,799000.0,4,2.25,2510,11585,0,8,2510.0,0,47.5483,-122.226,2450,9691,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,69,0,282,0,0,0,0,0,0,0,0,0,0,1,0
19619,785000.0,4,2.5,3210,24527,0,11,3210.0,0,47.6399,-122.052,3280,24527,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,84,0,441,0,0,0,1,0,0,0,0,0,0,0,0
2563,1600000.0,4,2.25,2940,5735,0,9,1470.0,1470,47.6381,-122.304,2230,5659,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,57,0,269,0,0,0,1,0,0,0,0,0,0,0,0
13773,364000.0,3,2.25,1420,6600,0,7,1160.0,260,47.77,-122.265,1920,7902,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,87,0,283,0,1,0,0,0,0,0,0,0,0,0,0
2521,269000.0,3,2.5,1560,4200,0,7,1560.0,0,47.3838,-122.026,1560,4200,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,103,0,590,0,0,0,0,0,1,0,0,0,0,0,0
1864,207000.0,4,2.5,2100,19680,0,6,2100.0,0,47.4787,-122.23,1340,12300,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14,0,268,0,0,0,0,0,0,0,0,0,1,0,0
20931,330000.0,3,1.75,1300,958,0,7,840.0,460,47.5677,-122.314,1340,1254,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,111,0,186,0,0,1,0,0,0,0,0,0,0,0,0
21029,260000.0,4,2.5,2150,3721,0,8,2150.0,0,47.3363,-122.217,2150,3721,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,106,0,199,0,0,0,0,0,0,0,0,0,1,0,0
20107,310000.0,3,2.5,2540,4775,0,7,2540.0,0,47.3341,-122.052,2270,5000,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,106,0,548,0,0,0,0,0,1,0,0,0,0,0,0
2249,280005.0,3,1.5,1130,7200,0,7,1130.0,0,47.5041,-122.253,1130,7200,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,54,0,262,0,0,0,1,0,0,0,0,0,0,0,0
18518,319000.0,3,1.0,960,8556,0,7,960.0,0,47.7245,-122.22,1320,7528,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,0,545,0,0,0,0,0,0,0,0,1,0,0,0
17901,219000.0,3,2.0,1090,7350,0,7,1090.0,0,47.3687,-122.085,1490,7741,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,0,548,0,0,0,0,0,0,1,0,0,0,0,0
10836,950000.0,4,2.5,3770,35081,0,10,3770.0,0,47.6908,-122.051,4000,35492,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,89,0,405,0,0,0,0,0,1,0,0,0,0,0,0
15469,335000.0,2,1.0,1410,7000,0,7,1410.0,0,47.4908,-122.223,1540,6000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,68,0,268,0,0,0,1,0,0,0,0,0,0,0,0
16966,720000.0,3,2.5,2100,2200,0,7,1500.0,600,47.614,-122.294,1750,4400,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,19,0,290,0,0,0,1,0,0,0,0,0,0,0,0
20393,300000.0,6,3.0,2744,9926,0,7,2744.0,0,47.2773,-122.216,2470,9926,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,106,0,199,0,0,0,0,0,0,0,0,1,0,0,0
21499,850000.0,5,3.5,4200,5400,0,9,3140.0,1060,47.7077,-122.12,3300,5564,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,112,0,574,0,0,0,0,0,0,0,0,0,1,0,0
19964,711000.0,3,2.5,2550,5376,0,9,2550.0,0,47.6647,-122.083,2250,4050,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,104,0,574,0,0,0,0,0,0,1,0,0,0,0,0
15644,675000.0,4,2.5,2420,18470,0,8,920.0,1500,47.6001,-122.176,2690,13800,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,68,0,168,0,0,0,1,0,0,0,0,0,0,0,0
15869,362000.0,3,2.5,2310,7485,0,8,2310.0,0,47.439,-122.135,2310,8142,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,86,0,455,0,0,0,0,0,0,0,0,0,0,1,0
9972,495000.0,3,1.75,2080,3000,0,7,1040.0,1040,47.6853,-122.35,1000,3193,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25,0,601,0,0,0,0,0,0,0,0,0,1,0,0
14990,316500.0,3,2.5,1770,3873,0,7,1770.0,0,47.4648,-122.144,2280,4330,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,105,0,455,0,0,1,0,0,0,0,0,0,0,0,0
9070,274000.0,5,1.75,1950,8720,0,7,1050.0,900,47.3381,-122.289,1660,8030,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,62,0,362,0,1,0,0,0,0,0,0,0,0,0,0
2850,399950.0,3,2.5,1400,4400,0,7,1400.0,0,47.553,-122.365,1060,4400,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,30,114,335,0,0,0,0,0,0,0,0,0,0,1,0
2895,180000.0,3,1.0,1960,9583,0,5,1960.0,0,47.505,-122.171,1850,8324,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,8,0,406,0,0,0,0,0,0,0,0,0,0,0,1
1065,550000.0,3,1.0,1520,2500,0,8,1520.0,0,47.6347,-122.352,1880,3600,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12,0,109,1,0,0,0,0,0,0,0,0,0,0,0
3912,965000.0,4,2.5,2460,5000,0,8,1620.0,840,47.6282,-122.293,2320,5000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,38,0,269,0,0,0,0,0,1,0,0,0,0,0,0
19926,409950.0,3,2.5,2655,5080,0,8,2655.0,0,47.2972,-122.348,2879,5232,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,113,0,499,0,0,0,0,0,0,0,0,0,0,1,0
3000,307450.0,4,2.75,2690,8874,0,8,1370.0,1320,47.3078,-122.383,1990,7875,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,80,0,499,0,0,0,0,1,0,0,0,0,0,0,0
9711,510000.0,4,3.0,3610,18948,0,10,3610.0,0,47.2911,-122.342,3568,18948,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,93,0,499,1,0,0,0,0,0,0,0,0,0,0,0
18968,1161000.0,4,2.5,2960,26742,0,8,1480.0,1480,47.6846,-122.268,2500,9460,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49,96,583,0,0,0,0,0,0,0,0,0,1,0,0
13342,385000.0,3,1.75,1930,14389,0,7,1130.0,800,47.7733,-122.317,1730,14378,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,63,98,446,0,0,1,0,0,0,0,0,0,0,0,0
7363,269000.0,3,2.25,1420,7297,0,7,1130.0,290,47.4046,-122.194,1730,7419,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,84,0,274,0,1,0,0,0,0,0,0,0,0,0,0
7735,324950.0,2,1.0,1150,9186,0,7,1150.0,0,47.5081,-122.33,1390,10690,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46,0,269,0,0,0,0,0,0,0,0,0,1,0,0
1903,470000.0,4,2.5,1850,11250,0,7,1210.0,640,47.6264,-122.062,1650,7623,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,81,0,441,0,0,0,0,0,0,1,0,0,0,0,0
12352,850000.0,5,3.5,3450,28324,0,8,2350.0,1100,47.6991,-122.196,2640,14978,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,72,0,432,0,0,0,0,0,1,0,0,0,0,0,0
12689,500000.0,4,1.0,1440,7100,0,7,1440.0,0,47.6725,-122.396,1490,5000,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,0,266,0,0,0,0,0,1,0,0,0,0,0,0
3561,480000.0,2,1.0,1060,3040,0,7,860.0,200,47.6725,-122.329,1470,3814,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,24,0,601,0,0,0,0,0,0,1,0,0,0,0,0
7591,415000.0,4,2.5,1160,16008,0,7,1160.0,0,47.7643,-122.295,1570,12645,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,89,0,446,0,0,0,0,0,0,0,1,0,0,0,0
11524,849000.0,3,3.0,2960,42159,0,10,2960.0,0,47.7183,-122.1,2640,25209,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,95,0,574,0,0,0,0,0,0,1,0,0,0,0,0
12833,599000.0,3,2.5,2970,23100,0,7,1510.0,1460,47.7735,-122.133,2390,20300,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,67,0,273,0,1,0,0,0,0,0,0,0,0,0,0
18604,815000.0,4,2.0,1400,4800,0,7,1400.0,0,47.6168,-122.298,1620,2595,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,86,0,290,0,0,0,0,0,0,0,0,0,1,0,0
19800,536000.0,3,2.5,1900,6224,0,7,1900.0,0,47.5941,-122.004,2260,5450,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,105,0,359,0,0,0,0,0,1,0,0,0,0,0,0
8995,390000.0,3,1.75,1430,9857,0,7,1140.0,290,47.4964,-121.771,1310,9880,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,80,0,221,0,0,0,0,1,0,0,0,0,0,0,0
13390,608000.0,3,2.75,2610,5000,0,7,1710.0,900,47.6729,-122.373,1500,5000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,46,0,266,0,0,1,0,0,0,0,0,0,0,0,0
2045,399950.0,4,1.5,1850,6125,0,6,1110.0,740,47.5352,-122.37,990,6125,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,45,0,354,0,0,0,0,0,0,1,0,0,0,0,0
18291,895990.0,4,2.75,3555,6565,0,9,3555.0,0,47.6847,-122.017,3625,5637,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,114,0,405,0,0,0,0,0,0,1,0,0,0,0,0
14600,246000.0,3,1.75,1440,11325,0,8,1440.0,0,47.3503,-122.279,1440,20000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,66,0,362,0,0,0,0,0,0,1,0,0,0,0,0
9787,202000.0,3,1.0,1010,9750,0,7,1010.0,0,47.3244,-122.144,1230,9750,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,69,0,548,0,0,0,0,0,0,0,0,0,0,0,1
10416,554820.0,4,2.0,3510,12905,0,8,2210.0,1300,47.4466,-122.36,2530,16143,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,65,82,254,0,0,0,0,1,0,0,0,0,0,0,0
21377,403000.0,2,1.5,1240,1101,0,8,1080.0,160,47.5758,-122.309,1530,1209,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,109,0,343,0,0,0,0,0,0,0,0,0,0,1,0
21238,299000.0,3,2.5,1572,4000,0,8,1572.0,0,47.2615,-122.198,1608,5175,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,113,0,351,0,0,0,1,0,0,0,0,0,0,0,0
4151,825000.0,5,3.0,4080,7500,0,8,2720.0,1360,47.6722,-122.349,2000,4545,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,61,0,601,0,0,0,0,0,0,0,0,0,0,0,1
8634,545000.0,2,1.5,2340,13380,0,7,1280.0,1060,47.5017,-122.377,1490,8100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,54,0,288,0,0,0,1,0,0,0,0,0,0,0,0
21591,572000.0,4,2.75,2770,3852,0,8,2770.0,0,47.5001,-122.232,1810,5641,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,114,0,262,0,0,0,0,0,0,0,0,0,1,0,0
6250,525000.0,2,1.5,1620,1444,0,9,1080.0,540,47.5892,-122.309,1660,1642,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,107,0,343,0,0,0,0,0,0,0,0,1,0,0,0
7569,527900.0,3,2.5,2490,5928,0,8,2490.0,0,47.5385,-121.87,2420,6381,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,98,0,310,0,0,1,0,0,0,0,0,0,0,0,0
8807,1050000.0,4,2.5,4080,11054,0,11,4080.0,0,47.5188,-122.151,3520,11914,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,101,0,468,0,0,1,0,0,0,0,0,0,0,0,0
19427,549000.0,4,2.25,2740,88426,0,7,2740.0,0,47.4734,-122.006,2740,62726,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,91,0,412,0,0,0,0,0,1,0,0,0,0,0,0
5024,1060000.0,4,5.25,4140,14757,0,11,4140.0,0,47.5871,-121.969,4440,15523,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,105,0,359,0,0,0,0,0,0,0,0,0,0,0,1
6107,555000.0,4,1.75,2260,11000,0,8,1620.0,640,47.6224,-122.109,1960,10000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,76,0,283,0,0,0,0,0,0,0,0,0,0,0,1
11225,2555000.0,4,2.5,5300,26211,1,10,4570.0,730,47.661,-122.269,3890,19281,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,23,0,229,0,0,0,0,1,0,0,0,0,0,0,0
15220,480000.0,4,2.5,2180,9861,0,8,2180.0,0,47.4817,-121.802,2390,9761,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,97,0,221,0,0,1,0,0,0,0,0,0,0,0,0
21495,534950.0,5,2.5,3220,10572,0,8,3220.0,0,47.7268,-121.957,2890,9090,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,106,0,190,0,0,0,0,1,0,0,0,0,0,0,0
16189,590000.0,3,2.5,2520,10223,0,10,2520.0,0,47.631,-122.042,2630,10091,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,88,0,441,0,0,0,0,0,0,0,0,1,0,0,0
12815,310000.0,3,2.5,1780,6771,0,7,1230.0,550,47.5237,-122.353,1780,6771,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,90,0,335,0,0,0,0,0,1,0,0,0,0,0,0
9692,255000.0,3,1.5,1490,6604,0,6,1490.0,0,47.4683,-122.351,1330,6604,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18,0,254,0,0,0,0,0,0,0,1,0,0,0,0
14309,577000.0,3,2.25,2370,7878,0,8,2370.0,0,47.7281,-122.168,1870,7766,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,85,0,545,1,0,0,0,0,0,0,0,0,0,0,0
14285,499950.0,3,1.5,1360,11250,0,7,1360.0,0,47.5697,-122.177,1440,11250,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,55,0,498,0,0,0,0,0,0,0,0,1,0,0,0
13554,252000.0,3,1.0,1530,9465,0,7,1530.0,0,47.4915,-122.151,1530,9465,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,60,0,468,1,0,0,0,0,0,0,0,0,0,0,0
10499,1350000.0,4,3.25,3030,5164,0,9,2700.0,330,47.6394,-122.299,1890,4415,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,25,0,269,0,0,0,0,0,0,0,0,1,0,0,0
4426,1338750.0,3,2.75,2730,38869,1,9,1940.0,790,47.4857,-122.361,2630,28188,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,63,101,288,0,0,0,0,0,0,0,0,1,0,0,0
14322,480000.0,5,1.75,2080,217800,0,7,2080.0,0,47.3884,-122.404,1670,213008,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,63,0,118,0,0,0,0,0,0,0,0,0,0,1,0
18724,450000.0,2,1.0,1010,3627,0,6,1010.0,0,47.5873,-122.294,1630,4040,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,24,0,343,0,0,1,0,0,0,0,0,0,0,0,0
14056,289000.0,2,1.0,780,4132,0,7,780.0,0,47.5324,-122.387,1100,5100,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,42,0,263,0,0,0,0,0,0,0,0,1,0,0,0
11515,475000.0,4,3.5,2440,3052,0,8,1940.0,500,47.555,-122.309,2390,4600,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,106,0,186,1,0,0,0,0,0,0,0,0,0,0,0
608,223000.0,3,2.0,1670,6824,0,7,1300.0,370,47.3666,-122.084,1660,7586,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,90,0,548,0,0,0,0,0,0,0,0,0,0,1,0
15694,1160000.0,4,3.5,4680,9700,0,10,3360.0,1320,47.5703,-122.165,2800,12343,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,105,0,498,0,0,0,0,0,1,0,0,0,0,0,0
9101,675000.0,4,2.75,2670,6780,0,8,1630.0,1040,47.5131,-122.256,2400,5989,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0,508,0,0,0,0,0,0,0,0,0,0,0,1
1712,520500.0,6,2.5,1880,14350,0,7,1640.0,240,47.7556,-122.352,1510,9840,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,55,0,494,0,0,0,1,0,0,0,0,0,0,0,0
21133,613000.0,3,3.25,2440,2812,0,8,1710.0,730,47.5362,-122.072,2440,2836,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,105,0,412,0,0,0,0,0,0,0,0,0,1,0,0
13697,818500.0,5,3.5,4790,12957,0,9,3110.0,1680,47.5469,-122.194,2620,13538,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,105,0,498,0,0,0,0,0,0,0,0,1,0,0,0
15974,325000.0,4,2.25,1920,11603,0,7,1920.0,0,47.4315,-122.169,1840,7350,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,67,0,455,0,0,0,0,0,0,0,0,0,0,0,1
2689,461000.0,3,1.75,3600,8666,0,6,2400.0,1200,47.6893,-122.167,2290,8200,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,48,0,432,0,0,0,0,0,1,0,0,0,0,0,0
16120,1550000.0,5,3.25,3370,17458,0,10,2000.0,1370,47.5591,-122.229,4240,15202,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,82,0,282,0,0,0,0,1,0,0,0,0,0,0,0
343,309600.0,4,1.75,1275,20000,0,6,1275.0,0,47.3796,-122.49,1660,20000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,91,0,118,0,0,0,0,0,0,0,0,0,1,0,0
1429,354000.0,4,2.5,2900,4762,0,8,2900.0,0,47.3663,-122.129,2900,5173,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,105,0,548,0,0,0,0,0,0,0,0,1,0,0,0
9252,1190000.0,2,1.75,2080,8112,1,8,1040.0,1040,47.7134,-122.277,2030,8408,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,39,84,410,0,0,0,0,0,0,0,0,0,1,0,0
6684,505000.0,3,2.5,2100,5824,0,8,2100.0,0,47.5334,-121.867,1890,4140,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,99,0,310,0,0,0,0,1,0,0,0,0,0,0,0
7841,323000.0,4,2.75,1970,7213,0,8,1170.0,800,47.4424,-122.126,1980,7045,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,77,0,455,0,0,0,0,1,0,0,0,0,0,0,0
